,Year,Month,Flow,Banff_precip,Lake Louise_precip,Calgary Intl A_precip,Lake Louise_avetemp_avg_temp,Calgary Intl A_avetemp_avg_temp,Lake Louise_max_temp,Calgary Intl A_max_temp,Lake Louise_min_temp,Calgary Intl A_min_temp,nao.long,pdo.timeseries.cobe2-sst,pdo.timeseries.ersstv5,pdo.timeseries.hdsst1-1,pdo.timeseries.sstens,pna,SOI.dp3,amo,nino4.long.anom,nino3.long.anom,nino34.long.anom,AO
1946-08-01,1946.0,8.0,123.275,101.6,37.6,86.4,11.5,14.8,28.3,31.7,-3.3,0.0,0.62,0.535,0.158,1.198,0.536,-0.3000000000000001,-0.635,-0.37,-0.07,-0.96,-0.52,0.11779999999999999
1946-09-01,1946.0,9.0,112.9375,52.6,28.4,44.2,7.2,11.3,24.4,27.2,-5.0,-2.8,1.98,-0.116,0.249,0.718,0.258,-0.10800000000000001,-1.575,-0.17,0.18,-0.29,-0.19,0.015199999999999969
1946-10-01,1946.0,10.0,0.0,33.3,86.4,28.4,-0.7,3.2,11.7,16.1,-22.2,-15.6,-2.04,-0.061,-0.603,-0.926,-0.601,0.05399999999999998,-1.384,-0.12,0.08,-0.34,-0.01,-0.27680000000000005
1946-11-01,1946.0,11.0,0.0,96.0,42.7,38.6,-10.2,-7.0,9.4,16.7,-40.6,-31.1,-1.26,-1.206,-1.237,-0.837,-1.202,-1.274,-0.248,-0.15,0.02,-0.38,-0.18,-0.09240000000000004
1946-12-01,1946.0,12.0,0.0,47.5,221.0,24.6,-10.9,-8.1,2.2,9.4,-40.0,-28.3,1.22,-0.808,-1.428,-1.031,-1.164,-0.9759999999999998,-0.714,-0.22,0.45,-0.19,0.03,0.8324
1947-01-01,1947.0,1.0,0.0,13.5,53.3,16.0,-12.8,-7.1,2.2,10.0,-46.1,-37.8,0.39,-0.284,0.023,-0.67,-0.313,-1.0240000000000002,-0.633,-0.31,0.22,0.23,0.39,0.5526
1947-02-01,1947.0,2.0,0.0,50.3,69.9,39.4,-9.2,-10.0,7.2,11.7,-35.0,-35.6,-4.6,0.053,0.461,-0.208,0.103,-1.212,-0.564,-0.3,-0.14,-0.16,-0.13,-0.31500000000000006
1947-03-01,1947.0,3.0,27.3925,38.1,38.1,31.2,-5.1,-5.7,15.6,15.6,-38.9,-34.4,-1.28,1.097,0.705,1.034,0.965,-0.44800000000000006,1.127,-0.28,0.24,0.15,0.28,-0.8573999999999999
1947-04-01,1947.0,4.0,45.548,10.2,15.7,20.3,2.4,5.5,18.9,23.9,-10.0,-6.1,6.66,0.968,0.464,0.474,0.654,0.21799999999999997,-0.562,-0.3,-0.07,-0.13,-0.07,0.21539999999999998
1947-05-01,1947.0,5.0,212.55,31.8,51.8,36.8,6.4,9.7,22.8,24.4,-6.1,-5.0,-1.2,0.588,-0.005,0.168,0.247,-0.306,-1.243,-0.34,-0.14,-0.43,-0.55,0.6039999999999999
1947-06-01,1947.0,6.0,317.45,58.2,71.4,124.0,9.2,12.2,20.0,25.6,-3.9,2.8,0.2,1.687,0.951,1.727,1.506,-0.386,0.165,-0.35,0.38,-0.1,0.07,-0.10900000000000001
1947-07-01,1947.0,7.0,208.84,25.1,51.8,30.5,13.1,17.9,27.8,31.1,-0.6,5.6,0.19,1.265,0.736,0.715,0.948,-0.18600000000000003,0.979,-0.37,-0.37,-0.39,-0.39,0.07319999999999997
1947-08-01,1947.0,8.0,118.15,51.6,49.5,78.0,10.7,14.0,27.8,31.7,-2.8,2.8,-1.08,0.85,0.8,0.569,0.749,0.714,0.657,-0.31,-0.19,-0.52,-0.37,-0.3234
1947-09-01,1947.0,9.0,97.8625,21.8,20.8,46.5,8.1,10.1,23.3,27.2,-5.0,-2.2,1.18,0.558,0.575,1.132,0.726,0.15,1.097,-0.34,-0.71,-0.88,-1.05,0.3254
1947-10-01,1947.0,10.0,0.0,46.7,87.9,21.6,1.8,6.6,15.6,22.8,-16.7,-6.7,-0.51,0.831,1.415,1.091,1.103,-0.21000000000000005,-0.351,-0.2,-0.79,-0.7,-0.82,-0.2206
1947-11-01,1947.0,11.0,0.0,15.2,50.8,48.8,-7.9,-4.4,2.8,18.9,-28.9,-25.0,-0.25,0.517,0.673,-0.026,0.389,-0.07599999999999998,0.753,-0.01,-0.86,-0.52,-0.73,0.6106
1947-12-01,1947.0,12.0,0.0,35.6,143.5,10.4,-9.1,-5.1,3.3,12.8,-26.1,-18.3,-0.72,0.507,0.159,0.186,0.265,0.458,0.471,-0.2,-0.04,0.13,0.18,-0.3488
1948-01-01,1948.0,1.0,0.0,22.9,76.2,17.8,-10.7,-3.8,2.8,8.9,-34.4,-20.0,1.53,0.326,0.117,0.371,0.25,0.628,-0.429,-0.13,-0.01,-0.12,0.05,0.49000000000000005
1948-02-01,1948.0,2.0,0.0,110.5,69.9,41.7,-12.9,-13.7,1.1,3.9,-38.3,-32.8,0.66,-0.135,-0.23,-0.514,-0.351,-1.182,-0.406,-0.14,-0.19,0.32,0.37,-0.6477999999999999
1948-03-01,1948.0,3.0,24.255,10.2,50.8,31.8,-8.7,-7.8,5.139999999999999,9.4,-36.5,-28.3,3.48,-0.437,-0.884,-0.706,-0.761,-0.43199999999999994,-0.6,-0.09,0.3,0.5,0.63,0.7114
1948-04-01,1948.0,4.0,34.588,31.8,61.2,61.2,-1.1,-2.2,16.1,14.4,-22.8,-22.2,-0.48,-0.773,-0.733,-1.006,-0.904,-0.10800000000000001,0.261,-0.2,0.1,0.04,0.25,0.22640000000000002
1948-05-01,1948.0,5.0,294.525,75.98,22.6,119.9,7.2,10.0,23.3,25.0,-3.9,-1.7,-1.23,-0.356,-1.298,-0.918,-0.93,-0.6880000000000001,0.345,-0.12,0.46,-0.01,0.31,-0.021799999999999996
1948-06-01,1948.0,6.0,387.925,48.519999999999996,84.3,70.1,11.3,15.0,28.3,31.1,-1.7,4.4,-0.27,0.01,-0.029,-0.152,-0.082,-0.41399999999999987,-0.759,-0.15,0.39,-0.28,0.06,-0.3430000000000001
1948-07-01,1948.0,7.0,196.78,101.9,64.5,32.5,11.5,16.2,26.1,31.1,-2.8,5.6,0.59,-0.06,0.012,0.655,0.181,1.268,0.095,-0.2,-0.19,-0.35,-0.06,-0.4029999999999999
1948-08-01,1948.0,8.0,158.925,56.1,35.8,43.9,11.4,15.4,24.4,28.9,-2.2,3.3,0.34,-0.681,-0.516,-0.942,-0.756,0.516,-0.546,-0.22,-0.25,-0.03,-0.02,0.20540000000000003
1948-09-01,1948.0,9.0,82.5575,5.6,62.7,10.2,7.1,12.0,24.4,30.0,-9.4,-7.2,0.82,-0.951,-0.768,-1.155,-1.023,-0.524,-0.76,-0.29,-0.23,-0.34,-0.02,-0.2118
1948-10-01,1948.0,10.0,0.0,3.6,39.6,0.8,1.9,6.9,16.7,26.1,-12.2,-8.3,0.43,-0.671,-1.391,-1.055,-1.12,0.9359999999999999,0.537,-0.15,-0.29,-0.77,-0.68,-0.12280000000000002
1948-11-01,1948.0,11.0,0.0,20.6,133.4,11.2,-7.2,-0.4,3.9,11.1,-28.9,-15.6,2.64,-0.539,-0.744,-0.224,-0.576,0.23000000000000004,0.186,0.0,-0.3,-0.32,-0.3,0.8722000000000001
1948-12-01,1948.0,12.0,0.0,19.3,124.5,12.7,-16.8,-12.2,-3.3,6.7,-36.7,-30.6,1.09,-0.827,-1.795,-0.524,-1.157,-0.308,-0.719,-0.08,-0.17,0.21,0.38,-1.0702
1949-01-01,1949.0,1.0,0.0,25.9,111.8,41.4,-19.1,-13.1,2.8,12.2,-45.0,-37.2,1.5,-2.603,-2.345,-2.801,-2.775,-1.6780000000000002,-0.862,0.11,-0.18,-0.74,-0.46,-0.06
1949-02-01,1949.0,2.0,0.0,50.8,45.7,9.9,-15.1,-16.2,8.9,8.3,-41.7,-33.3,4.01,-2.828,-2.615,-3.248,-3.083,-0.704,0.05,0.14,0.4,0.0,0.26,0.627
1949-03-01,1949.0,3.0,22.3075,24.1,67.3,14.7,-5.0,-3.2,10.0,12.2,-36.1,-25.6,-0.96,-1.69,-1.447,-2.155,-1.925,-0.9259999999999999,0.494,-0.06,-0.36,-0.52,-0.55,-0.008
1949-04-01,1949.0,4.0,28.34,28.2,134.9,1.5,3.5,7.6,17.8,23.3,-11.1,-5.6,3.41,-1.31,-1.208,-1.583,-1.478,0.466,0.282,-0.02,-0.06,0.24,0.19,0.555
1949-05-01,1949.0,5.0,135.0025,69.3,53.3,14.5,7.9,11.6,24.4,27.2,-8.3,-4.4,-1.39,-1.054,-0.918,-0.993,-1.101,0.45400000000000007,-0.684,-0.13,-0.19,-0.12,-0.07,0.072
1949-06-01,1949.0,6.0,145.1,74.2,63.2,48.8,8.3,13.6,25.6,28.9,-5.0,0.6,-1.51,-0.598,-0.753,-0.816,-0.864,0.576,-1.599,-0.2,-0.55,-0.84,-0.72,0.539
1949-07-01,1949.0,7.0,113.026,62.2,39.9,28.7,11.7,15.8,28.9,31.1,-2.8,5.0,-0.93,-0.794,-0.898,-0.679,-0.907,0.11800000000000004,-0.149,-0.04,-0.39,-0.69,-0.39,-0.802
1949-08-01,1949.0,8.0,89.0875,28.2,86.1,16.5,11.4,16.6,27.2,31.1,-2.2,1.7,1.38,-1.056,-0.987,-1.248,-1.204,-0.001999999999999999,-0.635,-0.02,-0.2,-0.58,-0.32,-0.851
1949-09-01,1949.0,9.0,65.335,58.4,69.1,15.5,7.7,12.3,25.6,28.3,-8.3,-4.4,-1.81,-0.895,-0.948,-0.979,-1.058,0.047999999999999966,0.169,-0.02,-0.87,-0.92,-0.65,0.358
1949-10-01,1949.0,10.0,0.0,46.2,70.1,33.8,-0.4,3.3,11.1,18.9,-21.7,-15.0,1.38,-1.528,-1.574,-1.534,-1.702,-0.18400000000000008,0.385,0.04,-0.72,-1.11,-0.72,-0.379
1949-11-01,1949.0,11.0,0.0,32.0,147.8,0.0,-0.9,4.9,13.9,21.7,-14.4,-10.0,0.54,-1.033,-0.767,-1.013,-1.07,0.302,-0.766,0.08,-1.27,-1.45,-1.33,-0.515
1949-12-01,1949.0,12.0,0.0,86.1,85.1,38.9,-14.7,-14.4,1.1,12.2,-38.9,-31.7,0.11,-0.949,-0.699,-1.143,-1.059,-1.6,0.769,0.03,-0.89,-1.34,-1.2,-1.928
1950-01-01,1950.0,1.0,0.0,69.1,45.7,13.7,-28.5,-25.3,-1.1,-6.7,-52.8,-40.6,0.55,-1.592,-1.317,-1.56,-1.655,-3.65,0.536,-0.03,-0.69,-1.34,-1.05,-0.085
1950-02-01,1950.0,2.0,0.0,25.9,34.3,14.7,-3.5,-6.6,6.16,11.1,-31.619999999999997,-22.2,3.31,-1.823,-1.654,-2.279,-2.131,-1.69,1.581,-0.13,-1.1,-1.6,-1.5,-0.4
1950-03-01,1950.0,3.0,20.745,28.7,35.6,39.1,-8.1,-7.2,4.4,12.8,-40.0,-31.7,0.82,-1.439,-1.346,-1.972,-1.761,-0.06,1.788,-0.16,-0.91,-0.96,-1.07,-1.934
1950-04-01,1950.0,4.0,23.98,29.2,29.5,23.9,-1.2,2.0,13.3,21.1,-23.3,-7.8,1.61,-1.433,-1.402,-1.625,-1.663,-0.23,1.674,-0.22,-0.76,-0.98,-0.91,-0.776
1950-05-01,1950.0,5.0,65.69,23.4,61.0,21.1,4.1,8.2,18.3,25.0,-10.0,-6.1,-1.73,-2.304,-2.424,-2.415,-2.586,-0.4,0.554,-0.23,-0.79,-1.33,-1.3,-0.863
1950-06-01,1950.0,6.0,338.25,69.6,37.3,47.5,9.4,13.4,25.6,31.1,-5.0,-2.8,1.26,-1.827,-1.798,-1.828,-1.967,-1.99,3.057,-0.22,-0.62,-1.01,-0.86,-0.918
1950-07-01,1950.0,7.0,229.9,43.7,8.1,133.6,12.0,15.6,28.9,30.6,-2.2,5.6,-0.87,-2.566,-2.62,-2.623,-2.803,-0.82,2.137,-0.31,-0.98,-1.04,-1.08,0.09
1950-08-01,1950.0,8.0,128.275,33.8,47.5,77.5,11.0,13.9,26.1,29.4,-2.8,0.0,-0.28,-1.816,-1.74,-1.824,-1.934,0.79,1.142,-0.28,-0.99,-0.51,-0.63,-0.377
1950-09-01,1950.0,9.0,76.25,11.2,63.5,13.5,8.3,11.1,28.3,31.1,-6.7,-5.6,1.51,-1.46,-1.401,-1.613,-1.651,-1.0,0.632,-0.28,-0.96,-1.11,-1.1,-0.818
1950-10-01,1950.0,10.0,0.0,77.2,56.6,34.5,-0.2,3.5,12.2,23.3,-16.7,-7.2,0.78,-1.231,-1.328,-1.358,-1.5,0.7,1.682,-0.23,-1.06,-0.88,-0.83,-0.213
1950-11-01,1950.0,11.0,0.0,53.1,86.4,19.6,-9.1,-6.8,7.2,18.3,-36.7,-30.0,0.78,-1.532,-1.106,-1.806,-1.669,-1.74,0.893,0.0,-1.42,-1.45,-1.38,-0.069
1950-12-01,1950.0,12.0,0.0,24.4,68.6,4.1,-9.6,-6.2,2.2,10.0,-35.0,-30.0,-1.88,-0.74,-0.766,-0.832,-0.905,-0.28,2.461,0.04,-0.79,-0.97,-1.04,1.987
1951-01-01,1951.0,1.0,0.0,58.4,124.7,22.9,-16.7,-12.7,-1.1,6.7,-45.0,-31.7,0.82,-0.772,-0.803,-1.271,-1.091,-1.18,1.32,0.04,-1.26,-0.72,-1.13,0.368
1951-02-01,1951.0,2.0,0.0,35.1,78.7,33.5,-12.4,-10.6,2.8,7.8,-33.9,-32.8,0.93,-1.219,-1.14,-1.595,-1.494,-2.11,0.474,-0.07,-0.96,-0.43,-0.74,-1.747
1951-03-01,1951.0,3.0,25.0175,15.5,25.4,21.3,-10.2,-10.1,8.9,12.8,-44.4,-37.2,-2.01,-1.267,-1.29,-1.564,-1.561,-1.09,-0.706,-0.08,-0.77,-0.63,-0.77,-1.859
1951-04-01,1951.0,4.0,33.662,14.2,53.1,59.7,-1.0,3.1,13.9,20.6,-26.1,-17.8,-0.45,-0.915,-0.883,-0.994,-1.075,0.47,-1.026,0.05,-0.53,0.0,-0.17,0.539
1951-05-01,1951.0,5.0,198.175,86.4,63.0,52.3,6.6,10.0,22.2,27.8,-7.2,-3.3,-2.11,-0.592,-0.648,-1.041,-0.836,1.19,-1.293,0.12,-0.19,-0.12,-0.1,-0.774
1951-06-01,1951.0,6.0,313.65,78.2,25.9,133.1,7.7,10.1,24.4,29.4,-6.1,-2.2,-1.16,-0.813,-1.142,-0.849,-0.967,-0.54,-0.522,0.16,-0.39,0.27,-0.09,-0.441
1951-07-01,1951.0,7.0,385.32,50.5,103.9,129.3,12.8,16.1,27.2,27.8,-2.8,2.2,1.1,0.265,0.143,0.372,0.297,-0.44,-1.33,0.31,-0.03,1.14,0.66,0.383
1951-08-01,1951.0,8.0,201.25,102.4,39.4,165.6,9.9,12.9,28.3,31.7,-2.8,2.2,0.85,-0.643,-1.048,-0.843,-0.865,0.02,-0.749,0.17,0.14,1.26,0.9,-0.03
1951-09-01,1951.0,9.0,184.775,62.7,42.2,49.3,6.4,8.9,23.3,25.6,-10.0,-6.7,-0.22,-0.148,-0.129,0.143,-0.023,-0.08,-1.168,0.12,0.09,0.87,0.67,-0.383
1951-10-01,1951.0,10.0,0.0,58.9,54.4,61.5,-0.7,0.3,18.3,23.3,-25.0,-18.3,-0.13,0.102,0.074,0.218,0.168,0.43,-1.439,0.13,0.15,1.03,0.79,-0.437
1951-11-01,1951.0,11.0,0.0,19.8,96.5,7.1,-7.6,-2.1,5.0,13.9,-30.6,-17.2,-0.97,-0.206,-0.145,-0.142,-0.167,0.21,-0.985,0.13,0.26,1.03,0.78,-1.891
1951-12-01,1951.0,12.0,0.0,33.5,101.6,38.9,-17.0,-11.7,1.1,10.0,-44.4,-34.4,2.54,-1.172,-1.321,-1.377,-1.343,-1.59,-0.901,0.12,0.34,0.81,0.71,-1.827
1952-01-01,1952.0,1.0,0.0,21.1,99.1,12.4,-15.7,-15.1,2.8,5.6,-38.9,-35.0,0.92,-2.017,-2.005,-2.021,-2.105,-3.19,-0.925,0.0,0.24,0.43,0.39,-1.036
1952-02-01,1952.0,2.0,0.0,32.0,34.3,31.0,-10.8,-6.7,4.4,11.1,-35.6,-27.2,0.15,-1.195,-1.153,-0.953,-1.128,0.08,-0.826,0.04,0.13,0.2,0.24,-0.249
1952-03-01,1952.0,3.0,28.0975,9.9,57.2,35.3,-7.1,-7.2,8.9,11.7,-29.4,-23.9,-1.14,-1.204,-1.49,-1.174,-1.362,-0.69,-0.024,0.09,-0.09,0.11,0.04,1.068
1952-04-01,1952.0,4.0,68.966,32.0,51.3,21.3,1.5,7.0,21.7,25.0,-22.8,-10.0,2.79,-1.498,-1.498,-1.344,-1.543,0.89,-0.731,0.02,0.24,0.14,0.41,-1.256
1952-05-01,1952.0,5.0,171.2,65.3,47.2,45.7,6.0,10.3,20.6,23.9,-9.4,-3.3,-0.94,-1.438,-1.393,-0.992,-1.358,-0.79,0.668,0.05,0.04,-0.52,-0.38,-0.562
1952-06-01,1952.0,6.0,308.575,122.4,20.3,147.1,8.6,12.5,21.1,25.6,-5.0,1.7,0.02,-1.792,-1.647,-1.773,-1.83,0.53,0.777,0.28,-0.29,-0.73,-0.66,0.023
1952-07-01,1952.0,7.0,251.04,49.3,102.9,78.0,11.9,15.3,28.3,28.3,-2.2,3.9,-0.79,-1.331,-1.458,-1.534,-1.561,-1.57,0.511,0.25,-0.42,-0.76,-0.59,0.333
1952-08-01,1952.0,8.0,158.8,49.8,57.7,36.3,11.2,14.5,26.1,28.3,-3.9,2.2,-1.05,-0.685,-0.814,-0.627,-0.756,0.77,-0.383,0.33,-0.34,-0.55,-0.42,0.085
1952-09-01,1952.0,9.0,90.4,29.0,40.9,20.6,8.5,11.8,25.0,30.0,-5.6,0.0,-3.02,-0.699,-0.666,-0.53,-0.668,0.4,-0.239,0.21,0.0,-0.62,-0.35,0.662
1952-10-01,1952.0,10.0,0.0,5.8,29.5,8.6,4.5,7.5,20.0,25.0,-9.4,-6.1,0.42,-0.076,-0.322,-0.09,-0.146,1.05,0.117,0.24,-0.12,-0.27,-0.04,-0.194
1952-11-01,1952.0,11.0,0.0,2.5,87.6,6.9,-7.1,-0.1,6.1,17.2,-23.3,-17.2,-1.51,-0.138,-0.163,-0.196,-0.16,0.77,-0.224,0.09,-0.33,-0.55,-0.32,0.354
1952-12-01,1952.0,12.0,0.0,5.1,124.0,0.8,-10.9,-3.2,3.9,16.1,-30.0,-17.8,-0.31,-0.629,-0.564,-0.71,-0.687,0.63,-1.4,0.17,-0.28,-0.69,-0.55,0.575
1953-01-01,1953.0,1.0,0.0,128.5,40.6,24.1,-10.4,-11.3,2.2,8.9,-36.7,-29.4,-0.02,-0.081,-0.091,-0.189,-0.151,0.18,0.123,0.14,0.25,0.07,0.36,-0.03
1953-02-01,1953.0,2.0,0.0,18.3,39.4,38.6,-8.5,-3.9,5.6,7.8,-31.7,-21.7,0.54,-0.187,-0.252,-0.257,-0.253,1.04,-0.717,0.07,-0.01,0.24,0.24,-0.383
1953-03-01,1953.0,3.0,23.9575,18.0,72.6,20.1,-5.4,-2.3,11.7,13.3,-30.6,-23.3,1.25,-0.894,-0.966,-1.022,-1.029,-0.44,-0.786,0.01,0.24,0.15,0.22,-0.437
1953-04-01,1953.0,4.0,32.992,85.1,37.3,77.0,-2.5,-0.5,15.6,15.6,-23.9,-15.6,-1.6,-0.581,-0.628,-0.638,-0.655,0.78,-0.182,0.16,0.39,0.79,0.77,-1.891
1953-05-01,1953.0,5.0,133.0,44.5,49.0,44.2,6.3,8.3,20.6,27.2,-6.7,-2.8,-0.75,-0.2,-0.177,-0.106,-0.16,1.14,-2.717,0.27,0.2,0.36,0.35,-0.562
1953-06-01,1953.0,6.0,397.0,78.7,53.8,149.4,8.8,12.1,23.9,25.6,-2.2,3.3,-2.96,-0.27,-0.179,-0.223,-0.219,-1.6,-0.471,0.18,0.13,0.5,0.41,0.023
1953-07-01,1953.0,7.0,279.54,33.3,93.5,65.8,11.3,15.8,28.9,31.1,-1.7,3.9,0.13,0.036,0.354,0.06,0.142,0.27,-0.058,0.17,0.12,0.22,0.2,0.333
1953-08-01,1953.0,8.0,144.85,34.0,51.6,54.9,11.3,15.7,27.2,29.4,-1.7,4.4,3.26,-0.318,-0.41,-0.51,-0.44,-1.15,-1.892,-0.02,0.0,0.04,0.04,0.085
1953-09-01,1953.0,9.0,92.8525,50.5,34.8,27.4,6.9,11.0,23.9,26.1,-5.6,-1.7,0.75,-0.418,-0.581,-0.472,-0.531,-0.14,-1.353,0.09,0.29,0.7,0.67,0.662
1953-10-01,1953.0,10.0,0.0,10.7,17.0,0.5,3.9,8.5,22.8,23.9,-16.7,-7.2,0.77,-0.735,-0.845,-0.691,-0.817,2.27,-0.183,0.07,0.0,0.01,0.11,-0.194
1953-11-01,1953.0,11.0,0.0,47.2,61.0,7.4,-3.8,1.3,18.3,16.1,-19.4,-13.3,3.25,-0.256,-0.231,-0.305,-0.327,1.57,-0.364,0.24,0.17,0.13,0.31,0.354
1953-12-01,1953.0,12.0,0.0,32.8,61.0,30.0,-8.9,-2.7,0.0,13.9,-27.8,-17.8,0.15,-0.078,-0.023,-0.064,-0.131,0.96,-0.611,0.24,-0.1,0.08,0.15,0.575
1954-01-01,1954.0,1.0,0.0,95.5,78.7,44.2,-18.1,-19.4,2.2,7.8,-46.7,-40.0,0.1,-0.657,-0.774,-0.864,-0.863,-2.11,0.572,0.15,0.18,-0.15,0.39,-0.148
1954-02-01,1954.0,2.0,0.0,53.6,15.2,25.1,-4.7,-1.1,8.3,17.2,-21.7,-22.8,0.57,-0.571,-0.605,-0.843,-0.774,-0.48,-0.518,-0.01,0.09,-0.12,0.21,-0.181
1954-03-01,1954.0,3.0,23.35,30.5,20.3,36.8,-9.3,-6.8,7.8,10.0,-40.6,-25.0,-0.29,-0.631,-0.732,-0.644,-0.783,-1.44,-0.307,-0.05,0.01,-0.32,0.01,0.476
1954-04-01,1954.0,4.0,28.132,76.7,30.5,40.4,-5.1,-3.8,11.1,18.3,-33.9,-30.0,-0.26,-0.613,-0.702,-0.932,-0.872,-2.86,0.409,-0.11,0.04,-1.17,-0.32,0.512
1954-05-01,1954.0,5.0,163.435,60.7,58.9,57.9,3.9,8.2,20.0,25.6,-27.8,-16.7,-0.91,0.101,-0.211,-0.283,-0.242,0.65,0.146,-0.05,-0.12,-1.25,-0.53,-1.656
1954-06-01,1954.0,6.0,325.35,50.3,65.0,84.6,7.9,11.6,22.8,25.0,-6.1,1.7,-0.94,0.598,0.592,0.338,0.401,0.09,-0.495,-0.08,-0.47,-1.33,-0.8,-0.268
1954-07-01,1954.0,7.0,344.9,27.2,70.9,20.1,11.0,15.9,26.7,30.6,-3.9,3.9,0.88,0.659,0.095,0.153,0.171,-0.14,0.362,-0.18,-0.69,-1.35,-1.02,0.341
1954-08-01,1954.0,8.0,226.6,103.6,37.6,238.3,10.5,13.7,24.4,26.1,-1.7,3.9,-0.59,0.215,0.148,-0.108,-0.029,-0.11,0.899,-0.27,-0.72,-1.33,-1.08,-0.122
1954-09-01,1954.0,9.0,150.575,34.3,89.7,28.4,6.8,9.6,21.7,23.9,-7.8,-6.1,2.49,-0.252,-0.499,-0.733,-0.618,-0.04,0.168,-0.22,-0.81,-1.35,-1.03,0.301
1954-10-01,1954.0,10.0,0.0,20.3,52.1,4.6,-0.1,5.3,15.0,22.2,-20.6,-13.3,2.09,0.297,0.4,-0.018,0.116,0.99,0.085,-0.06,-0.76,-1.28,-0.91,0.513
1954-11-01,1954.0,11.0,0.0,16.0,83.8,3.3,-1.9,3.9,9.4,20.0,-19.4,-7.8,1.54,0.859,1.003,0.849,0.816,1.38,0.162,-0.1,-0.92,-1.38,-1.17,-0.328
1954-12-01,1954.0,12.0,0.0,26.2,69.9,1.5,-10.2,-2.1,2.2,17.2,-32.2,-26.1,1.44,0.365,0.461,0.076,0.162,-0.82,1.315,-0.06,-0.56,-1.18,-0.79,0.553
1955-01-01,1955.0,1.0,0.0,15.0,76.2,5.6,-13.3,-6.3,2.8,8.3,-31.7,-22.8,-1.17,-0.202,-0.067,-0.289,-0.318,-0.14,-0.678,0.08,-0.67,-0.76,-0.66,-1.163
1955-02-01,1955.0,2.0,0.0,24.9,111.8,29.5,-13.3,-9.1,1.7,7.8,-41.1,-32.8,-2.21,-0.808,-0.649,-1.158,-1.038,-2.62,1.305,-0.06,-0.89,-0.68,-0.79,-1.542
1955-03-01,1955.0,3.0,31.4075,19.3,24.1,28.4,-11.3,-8.7,10.0,13.3,-41.7,-31.1,-2.9,-1.0,-0.909,-1.324,-1.249,-2.47,0.128,-0.1,-0.67,-0.88,-0.8,-1.568
1955-04-01,1955.0,4.0,43.962,35.3,30.5,63.5,-1.7,2.2,12.8,20.0,-21.1,-7.8,2.4,-1.49,-1.645,-1.95,-1.932,-0.24,-0.815,-0.08,-0.93,-0.99,-0.95,0.194
1955-05-01,1955.0,5.0,86.7575,61.2,23.9,68.3,3.9,7.1,17.8,25.6,-11.7,-4.4,0.33,-1.44,-1.435,-1.638,-1.724,-0.42,0.876,0.07,-0.87,-1.52,-1.23,0.242
1955-06-01,1955.0,6.0,277.975,16.5,95.3,15.0,9.7,14.0,29.4,27.2,-5.0,1.7,-0.18,-1.98,-1.903,-2.357,-2.331,0.11,1.626,-0.11,-0.81,-1.41,-1.2,-0.266
1955-07-01,1955.0,7.0,249.24,47.2,50.0,70.9,12.7,16.3,30.0,31.7,-2.8,5.0,-1.32,-1.963,-2.218,-2.332,-2.417,-1.32,1.795,0.16,-1.08,-1.26,-1.32,0.332
1955-08-01,1955.0,8.0,120.5875,46.7,57.2,8.6,11.0,15.5,26.7,31.7,-3.9,1.7,0.54,-1.82,-1.946,-1.955,-2.136,-0.55,1.379,0.17,-0.81,-0.79,-0.91,0.76
1955-09-01,1955.0,9.0,84.4225,31.8,70.4,61.0,7.3,9.2,25.6,31.1,-9.4,-4.4,0.82,-1.722,-1.829,-1.761,-1.981,-0.22,1.395,0.14,-0.92,-1.44,-1.33,0.357
1955-10-01,1955.0,10.0,0.0,51.6,64.0,4.6,1.9,5.5,14.4,22.8,-12.2,-10.0,-2.35,-2.561,-2.564,-2.796,-2.944,0.51,1.514,0.15,-1.48,-1.7,-1.59,0.099
1955-11-01,1955.0,11.0,0.0,40.4,78.7,9.1,-14.1,-13.2,3.3,14.4,-43.3,-32.2,-2.14,-2.052,-1.957,-2.099,-2.264,-0.93,1.382,0.29,-1.37,-2.08,-1.91,-1.342
1955-12-01,1955.0,12.0,0.0,89.9,111.8,38.1,-15.9,-13.6,0.6,3.3,-45.0,-36.1,0.51,-1.745,-1.64,-2.246,-2.123,-2.37,0.909,0.12,-1.26,-1.65,-1.52,-0.444
1956-01-01,1956.0,1.0,0.0,43.7,86.4,34.5,-14.2,-14.7,1.1,4.4,-40.0,-32.2,-0.76,-1.714,-1.61,-1.954,-1.944,-2.34,1.156,0.1,-1.01,-1.3,-1.23,-1.204
1956-02-01,1956.0,2.0,0.0,38.1,10.2,11.2,-14.4,-11.8,1.7,6.7,-44.4,-35.0,-2.96,-1.796,-1.643,-2.135,-2.062,-1.69,1.103,-0.02,-0.97,-0.92,-0.98,-2.029
1956-03-01,1956.0,3.0,30.0025,29.7,23.4,24.9,-6.9,-4.5,7.8,13.9,-38.3,-27.8,0.01,-2.251,-2.328,-2.513,-2.585,-0.97,0.893,-0.09,-0.86,-0.67,-0.93,0.47
1956-04-01,1956.0,4.0,41.318,26.7,43.2,29.0,-0.5,1.7,15.6,19.4,-21.7,-14.4,-1.9,-1.948,-2.007,-2.355,-2.334,-0.17,1.062,-0.1,-0.59,-0.75,-0.78,-0.868
